dates,Volume,Zero,NssZero,DiffZero,Yield,NssYield,DiffYield,dayRet,stdev,skew,pct_chg,month_cum,month_pct,scale,dates_2,month_cum_2,signal,month_delta,month_diff
6/9/2023,360000000,0.025016472,0.02495766,-0.588168321,0.0249,0.02479011,-1.098902159,-0.944458867,1.391198806,-1.759400345,0.003775348,3.494865661,-0.97%,5,6/9/2023,-2.843516042,-1,17,18
6/12/2023,405000000,0.025018767,0.02495207,-0.666965731,0.0249,0.024785299,-1.147013878,0.022948828,1.360967331,-1.879322569,-9.17E-05,3.517814489,-0.98%,5,6/12/2023,-2.820567214,-1,17,18
6/13/2023,541070000,0.024607512,0.02471071,1.031992145,0.024506,0.024554568,0.48567973,-4.112553106,1.448430396,-1.699893601,0.016712592,-0.594738617,0.69%,5,6/13/2023,-6.93312032,-1,17,18
6/14/2023,513000000,0.024560495,0.02439947,-1.610239492,0.024444,0.024229568,-2.144320088,-0.470170052,1.443963859,-1.689247075,0.001914335,-1.064908669,0.89%,5,6/14/2023,-7.403290372,-1,17,18
6/15/2023,200910000,0.024819996,0.02482787,0.078773272,0.02471,0.024659534,-0.504659643,2.595014933,1.51080654,-1.40039481,-0.01045534,1.530106264,-0.16%,5,6/15/2023,-4.808275439,-1,17,18
6/16/2023,170510000,0.025001859,0.02503852,0.366640055,0.0249,0.024922393,0.223928732,1.818624413,1.533279624,-1.400880384,-0.007273957,3.348730676,-0.89%,5,6/16/2023,-2.989651026,-1,17,18
6/19/2023,149200000,0.025399245,0.02541947,0.20224878,0.0253,0.025282843,-0.171569472,3.97386578,1.619080078,-0.914672129,-0.015645606,7.322596457,-2.45%,5,6/19/2023,0.984214754,1,17,18
6/20/2023,1126370000,0.025304957,0.02532791,0.229551754,0.0252,0.025164292,-0.357081,-0.942882562,1.620048685,-0.881387125,0.003726078,6.379713894,-2.08%,5,6/20/2023,0.041332192,1,17,18
6/21/2023,431700000,0.025154492,0.02525855,1.040546652,0.02506,0.025116447,0.564473092,-1.504652106,1.626235081,-0.824379755,0.005981644,4.875061788,-1.48%,5,6/21/2023,-1.463319914,-1,17,18
6/26/2023,591080000,0.025094904,0.02505005,-0.448521227,0.025,0.024900394,-0.996060489,-0.595880818,1.626343929,-0.819383019,0.002374509,4.27918097,-1.24%,5,6/26/2023,-2.059200732,-1,17,18
6/27/2023,610360000,0.025197462,0.02521727,0.198099306,0.0251,0.025067827,-0.3217305,1.025579946,1.635407535,-0.817181045,-0.004070172,5.304760917,-1.65%,5,6/27/2023,-1.033620786,-1,18,18
6/29/2023,295000000,0.025178307,0.0252208,0.424896694,0.025075,0.025077934,0.029343786,-0.191546649,1.635321076,-0.837379792,0.000760761,5.113214267,-1.57%,5,6/29/2023,-1.225167435,-1,18,18
6/30/2023,588000000,0.024913071,0.02486938,-0.4368927,0.024805,0.024689984,-1.150159501,-2.652366583,1.647868507,-0.826442657,0.010646486,2.460847684,-0.51%,5,6/30/2023,-3.877534018,-1,18,18
7/3/2023,881750000,0.025027203,0.02471899,-3.08213044,0.0249,0.024537234,-3.627661264,1.141323296,1.659732485,-0.823992532,-0.004560331,-11.09255804,4.01%,-15,7/3/2023,1.141323296,1,18,19
7/4/2023,364400000,0.025027254,0.02498422,-0.430351234,0.0249,0.024821028,-0.789719992,0.000516177,1.652518759,-0.814216728,-2.06E-06,-11.09204186,4.01%,-15,7/4/2023,1.141839473,1,18,19
7/5/2023,169700000,0.024909526,0.02485206,-0.574650372,0.0248,0.024655643,-1.443567356,-1.177283108,1.64934988,-0.760522509,0.004726236,-12.26932497,4.48%,-15,7/5/2023,-0.035443635,-1,18,19
7/6/2023,1232110000,0.024815323,0.02476789,-0.474327437,0.0247,0.024604687,-0.95312774,-0.942030152,1.65050479,-0.747132854,0.003796163,-13.21135512,4.86%,-15,7/6/2023,-0.977473787,-1,18,19
7/7/2023,640000000,0.024719186,0.02483693,1.177399657,0.02461,0.024683651,0.736512058,-0.961369153,1.651735089,-0.733110135,0.003889162,-14.17272428,5.25%,-15,7/7/2023,-1.93884294,-1,18,19
7/10/2023,723500000,0.024658227,0.02480836,1.501367623,0.02455,0.024640782,0.907821173,-0.609590968,1.650017839,-0.711776774,0.002472161,-14.78231524,5.50%,-15,7/10/2023,-2.548433908,-1,18,19
7/11/2023,400650000,0.024611993,0.02473993,1.279326145,0.0245,0.024594932,0.949321711,-0.462343429,1.649351766,-0.702121334,0.001878529,-15.24465867,5.68%,-15,7/11/2023,-3.010777337,-1,18,19
7/12/2023,1205900000,0.02460857,0.02496305,3.544781321,0.024503,0.024790636,2.876355863,-0.034230736,1.649300164,-0.736932443,0.000139101,-15.27888941,5.70%,-15,7/12/2023,-3.045008073,-1,18,19
7/13/2023,800300000,0.02470945,0.02489374,1.842904988,0.0246,0.024726747,1.267466734,1.008802348,1.659597995,-0.738207195,-0.004082658,-14.27008706,5.29%,-15,7/13/2023,-2.036205725,-1,18,19
7/18/2023,716190000,0.024456956,0.02480877,3.518163574,0.02435,0.024679548,3.295483343,-2.524939565,1.684032533,-0.67332342,0.010324014,-16.79502663,6.32%,-15,7/18/2023,-4.56114529,-1,18,19
7/19/2023,314200000,0.024516712,0.02447879,-0.379191554,0.0244,0.02431204,-0.879601524,0.597557149,1.563287493,-0.565841987,-0.002437346,-16.19746948,6.08%,-15,7/19/2023,-3.963588141,-1,18,19
7/20/2023,110000000,0.02445543,0.02465796,2.025283432,0.02435,0.024492842,1.428421374,-0.612819172,1.562342179,-0.542294785,0.002505861,-16.81028865,6.33%,-15,7/20/2023,-4.576407313,-1,18,19
7/21/2023,1981000000,0.024356809,0.02435854,0.017331688,0.024255,0.02420228,-0.527200557,-0.986205955,1.542438052,-0.580696562,0.004048995,-17.7964946,6.73%,-15,7/21/2023,-5.562613268,-1,18,19
7/24/2023,554550000,0.024270082,0.02450651,2.364281234,0.02415,0.024374243,2.242429005,-0.867270649,1.532794504,-0.533542245,0.003573415,-18.66376525,7.09%,-15,7/24/2023,-6.429883917,-1,18,19
7/25/2023,2257810000,0.024286931,0.02478139,4.944636477,0.0242,0.024659262,4.59262217,0.168485681,1.533973272,-0.538703066,-0.00069373,-18.49527957,7.02%,-15,7/25/2023,-6.261398236,-1,18,19
7/26/2023,639300000,0.024903972,0.02489276,-0.112128314,0.0248,0.024729234,-0.707659927,6.170416569,1.789868691,0.481283308,-0.024776837,-12.324863,4.54%,-15,7/26/2023,-0.090981667,-1,18,19
7/27/2023,1162000000,0.02465004,0.0247195,0.694617607,0.02455,0.02458471,0.347095315,-2.539324916,1.685006142,0.912466469,0.010301504,-14.86418792,5.57%,-15,7/27/2023,-2.630306583,-1,19,19
7/28/2023,1335000000,0.024706057,0.02450323,-2.028250172,0.0246,0.024350387,-2.496126962,0.560170265,1.68495991,0.912676032,-0.00226734,-14.30401766,5.35%,-15,7/28/2023,-2.070136318,-1,19,19
7/31/2023,510440000,0.024911435,0.02465423,-2.572032875,0.024795,0.024446716,-3.482838635,2.05377964,1.712992161,0.859818307,-0.008244325,-12.25023802,4.52%,-15,7/31/2023,-0.016356678,-1,19,19
8/1/2023,3045340000,0.02487807,0.02462601,-2.520625221,0.02475,0.024453555,-2.964454483,-0.333650814,1.704411011,0.913372422,0.001341144,-10.75568419,4.15%,-20,8/1/2023,-0.333650814,-1,19,20
8/2/2023,1415100000,0.02484501,0.02470849,-1.365178449,0.024725,0.024521683,-2.033173737,-0.330601903,1.704173195,0.924521065,0.001330657,-11.0862861,4.28%,-20,8/2/2023,-0.664252717,-1,19,20
8/4/2023,963300000,0.024611473,0.02432052,-2.909508846,0.024499,0.024184203,-3.147970688,-2.335367499,1.728387809,0.91239751,0.009488938,-13.4216536,5.23%,-20,8/4/2023,-2.999620216,-1,19,20
8/7/2023,90450000,0.024612204,0.02458138,-0.308276052,0.0245,0.024344882,-1.551176425,0.007307092,1.72603785,0.929371378,-2.97E-05,-13.4143465,5.23%,-20,8/7/2023,-2.992313124,-1,19,20
8/8/2023,400400000,0.024567401,0.02452074,-0.466574436,0.02445,0.024354791,-0.952087167,-0.448020604,1.722096642,0.913642182,0.001823639,-13.86236711,5.41%,-20,8/8/2023,-3.440333728,-1,19,20
8/9/2023,1709400000,0.024656981,0.02446164,-1.95340865,0.02454,0.024346867,-1.931327835,0.895799539,1.62640339,1.22276167,-0.003633046,-12.96656757,5.05%,-20,8/9/2023,-2.544534189,-1,19,20
8/10/2023,1850000000,0.024729093,0.02445083,-2.782655082,0.0246,0.024275371,-3.24629265,0.72111506,1.631208014,1.185187506,-0.002916059,-12.24545251,4.76%,-20,8/10/2023,-1.823419129,-1,19,20
8/11/2023,1010000000,0.024700449,0.02437247,-3.279798143,0.024575,0.02422615,-3.488499113,-0.286440728,1.625602044,1.234364221,0.001159658,-12.53189324,4.87%,-20,8/11/2023,-2.109859857,-1,19,20
8/14/2023,2032000000,0.024492442,0.02442007,-0.723778539,0.024375,0.024237615,-1.373850927,-2.08006483,1.647030254,1.231148756,0.00849268,-14.61195807,5.72%,-20,8/14/2023,-4.189924687,-1,19,20
8/15/2023,527000000,0.024174822,0.02410288,-0.71942191,0.024069,0.023953453,-1.155470168,-3.176207941,1.691102451,1.100124866,0.013138496,-17.78816601,7.03%,-20,8/15/2023,-7.366132628,-1,19,20
8/16/2023,69000000,0.023981854,0.02375229,-2.295668665,0.023887,0.023608239,-2.78761106,-1.929673245,1.702580371,1.089256088,0.008046389,-19.71783925,7.84%,-20,8/16/2023,-9.295805873,-1,19,20
8/17/2023,685840000,0.024108747,0.02398322,-1.255301158,0.023999,0.023837469,-1.615310873,1.268931776,1.71584689,1.015526882,-0.005263367,-18.44890748,7.31%,-20,8/17/2023,-8.026874097,-1,19,20
8/18/2023,452000000,0.024060635,0.02390691,-1.537238754,0.02395,0.023727678,-2.223217822,-0.481125991,1.71290421,1.004200184,0.00199964,-18.93003347,7.51%,-20,8/18/2023,-8.508000088,-1,19,20
8/21/2023,160320000,0.023931332,0.0238173,-1.140367958,0.023825,0.023723527,-1.014730627,-1.293031531,1.710178086,1.079274993,0.005403091,-20.223065,8.05%,-20,8/21/2023,-9.801031619,-1,19,20
8/22/2023,190000000,0.023999276,0.02383654,-1.62738152,0.0239,0.023696832,-2.031675295,0.67944284,1.714836847,1.029482918,-0.002831097,-19.54362216,7.77%,-20,8/22/2023,-9.121588779,-1,19,20
8/23/2023,870000000,0.024061643,0.02369091,-3.70729406,0.02395,0.023559889,-3.901107584,0.623674832,1.719171544,0.991688501,-0.002591988,-18.91994733,7.51%,-20,8/23/2023,-8.497913947,-1,19,20
8/24/2023,691000000,0.02406131,0.02373021,-3.310988938,0.02395,0.023598201,-3.5179905,-0.003331879,1.715196078,0.962452636,1.38E-05,-18.9232792,7.51%,-20,8/24/2023,-8.501245826,-1,19,20
8/25/2023,520000000,0.023986543,0.02390419,-0.823516867,0.0239,0.023756267,-1.437331674,-0.747669611,1.71653289,0.986858493,0.003117038,-19.67094882,7.82%,-20,8/25/2023,-9.248915437,-1,19,20
8/29/2023,74120000,0.02452321,0.02441409,-1.091216176,0.024425,0.024285393,-1.396069987,5.366666513,1.882950809,1.08117578,-0.02188403,-14.3042823,5.64%,-20,8/29/2023,-3.882248924,-1,20,20
8/30/2023,380000000,0.024400675,0.02425459,-1.460865287,0.0243,0.024116408,-1.835917579,-1.225346374,1.889437349,1.106579404,0.005021772,-15.52962868,6.14%,-20,8/30/2023,-5.107595298,-1,20,20
8/31/2023,82030000,0.024320062,0.02399461,-3.254478222,0.024226,0.023838761,-3.872385142,-0.806135304,1.804628804,1.378239996,0.003314693,-16.33576398,6.47%,-20,8/31/2023,-5.913730602,-1,20,20
9/1/2023,638000000,0.024717775,0.02439245,-3.253300699,0.0246,0.024244296,-3.557039043,3.977135471,1.889690892,1.255596063,-0.016090184,13.52706864,-5.17%,20,9/1/2023,3.977135471,1,20,21
9/4/2023,990000000,0.024694429,0.02466698,-0.274539728,0.0246,0.02451603,-0.839696181,-0.233467349,1.854103167,1.369135774,0.000945425,13.29360129,-5.08%,20,9/4/2023,3.743668122,1,20,21
9/5/2023,423300000,0.02490621,0.02478094,-1.252708095,0.0248,0.024644862,-1.551383722,2.117818843,1.860515665,1.356520538,-0.008503176,15.41142013,-5.93%,20,9/5/2023,5.861486965,1,20,21
9/6/2023,207800000,0.025206832,0.02477303,-4.338030788,0.0251,0.024604706,-4.952938602,3.006218631,1.823545556,1.351190295,-0.011926206,18.41763876,-7.12%,20,9/6/2023,8.867705596,1,20,21
9/13/2023,200000000,0.025192175,0.02500707,-1.851022111,0.0251,0.024895212,-2.047877798,-0.146571612,1.819049101,1.336679479,0.000581814,18.27106715,-7.06%,20,9/13/2023,8.721133984,1,20,21
