,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
100,2022-05-31,-0.6376079281088894,-1.2529769756559694,-0.07450014209312283,-0.6376079281088894,-0.6376079281088894,-0.018495463997693053,-0.018495463997693053,-0.018495463997693053,-0.018495463997693053,-0.018495463997693053,-0.018495463997693053,0.0,0.0,0.0,-0.6561033921065825
101,2022-06-01,-0.6338402835798942,-1.2906443378930534,-0.026491243229733057,-0.6338402835798942,-0.6338402835798942,0.003958967381896872,0.003958967381896872,0.003958967381896872,0.003958967381896872,0.003958967381896872,0.003958967381896872,0.0,0.0,0.0,-0.6298813161979974
102,2022-06-02,-0.630072639050899,-1.2819350088756107,-0.05698070770099159,-0.630072639050899,-0.630072639050899,-0.030911492048460658,-0.030911492048460658,-0.030911492048460658,-0.030911492048460658,-0.030911492048460658,-0.030911492048460658,0.0,0.0,0.0,-0.6609841310993597
103,2022-06-06,-0.6150020609349182,-1.2053425345682272,0.007975809271023872,-0.6150020609349182,-0.6150020609349182,0.04035988639723455,0.04035988639723455,0.04035988639723455,0.04035988639723455,0.04035988639723455,0.04035988639723455,0.0,0.0,0.0,-0.5746421745376836
104,2022-06-07,-0.6112344164059229,-1.2942942555469947,-0.03243303102680354,-0.6112344164059229,-0.6112344164059229,-0.01849546399769654,-0.01849546399769654,-0.01849546399769654,-0.01849546399769654,-0.01849546399769654,-0.01849546399769654,0.0,0.0,0.0,-0.6297298804036194
105,2022-06-08,-0.6074667718769277,-1.2300374485913725,0.018207809867913868,-0.6074667718769277,-0.6074667718769277,0.003958967381775633,0.003958967381775633,0.003958967381775633,0.003958967381775633,0.003958967381775633,0.003958967381775633,0.0,0.0,0.0,-0.6035078044951521
106,2022-06-09,-0.6036991273479325,-1.2729877715610902,-0.06927945463342963,-0.6036991273479325,-0.6036991273479325,-0.030911492048438766,-0.030911492048438766,-0.030911492048438766,-0.030911492048438766,-0.030911492048438766,-0.030911492048438766,0.0,0.0,0.0,-0.6346106193963713
107,2022-06-10,-0.5999314828189369,-1.248442557606599,-0.051841704832905365,-0.5999314828189369,-0.5999314828189369,-0.023438835113300215,-0.023438835113300215,-0.023438835113300215,-0.023438835113300215,-0.023438835113300215,-0.023438835113300215,0.0,0.0,0.0,-0.6233703179322372
108,2022-06-13,-0.5842206082592342,-1.124855451544748,0.028066867798519447,-0.5842206082592342,-0.5842206082592342,0.04035988639722541,0.04035988639722541,0.04035988639722541,0.04035988639722541,0.04035988639722541,0.04035988639722541,0.0,0.0,0.0,-0.5438607218620087
109,2022-06-14,-0.5789836500726666,-1.1772620133419707,0.044307753690374554,-0.5789836500726666,-0.5789836500726666,-0.018495463997671737,-0.018495463997671737,-0.018495463997671737,-0.018495463997671737,-0.018495463997671737,-0.018495463997671737,0.0,0.0,0.0,-0.5974791140703384
110,2022-06-15,-0.5737466918860991,-1.1523728702764293,0.023581118882094222,-0.5737466918860991,-0.5737466918860991,0.003958967381839377,0.003958967381839377,0.003958967381839377,0.003958967381839377,0.003958967381839377,0.003958967381839377,0.0,0.0,0.0,-0.5697877245042596
111,2022-06-16,-0.5685097336995313,-1.2501953214457584,-0.02774950145933101,-0.5685097336995313,-0.5685097336995313,-0.030911492048416884,-0.030911492048416884,-0.030911492048416884,-0.030911492048416884,-0.030911492048416884,-0.030911492048416884,0.0,0.0,0.0,-0.5994212257479482
112,2022-06-17,-0.5632727755129637,-1.1990473251348444,0.059316077639019076,-0.5632727755129637,-0.5632727755129637,-0.023438835113178604,-0.023438835113178604,-0.023438835113178604,-0.023438835113178604,-0.023438835113178604,-0.023438835113178604,0.0,0.0,0.0,-0.5867116106261423
113,2022-06-20,-0.5475619009532611,-1.1494238773455907,0.08600896048510095,-0.5475619009532611,-0.5475619009532611,0.04035988639721627,0.04035988639721627,0.04035988639721627,0.04035988639721627,0.04035988639721627,0.04035988639721627,0.0,0.0,0.0,-0.5072020145560447
114,2022-06-21,-0.5423249427666936,-1.1521806473689933,0.053653176349689996,-0.5423249427666936,-0.5423249427666936,-0.0184954639976394,-0.0184954639976394,-0.0184954639976394,-0.0184954639976394,-0.0184954639976394,-0.0184954639976394,0.0,0.0,0.0,-0.560820406764333
115,2022-06-22,-0.5364753852136516,-1.1757929435925172,0.08244552123479185,-0.5364753852136516,-0.5364753852136516,0.0039589673817605,0.0039589673817605,0.0039589673817605,0.0039589673817605,0.0039589673817605,0.0039589673817605,0.0,0.0,0.0,-0.5325164178318911
116,2022-06-23,-0.5306258276606097,-1.1674721285532021,0.0704928584642786,-0.5306258276606097,-0.5306258276606097,-0.030911492048525842,-0.030911492048525842,-0.030911492048525842,-0.030911492048525842,-0.030911492048525842,-0.030911492048525842,0.0,0.0,0.0,-0.5615373197091356
117,2022-06-24,-0.5247762701075678,-1.1742266424689327,0.05908540825403257,-0.5247762701075678,-0.5247762701075678,-0.02343883511320027,-0.02343883511320027,-0.02343883511320027,-0.02343883511320027,-0.02343883511320027,-0.02343883511320027,0.0,0.0,0.0,-0.548215105220768
118,2022-06-27,-0.507227597448442,-1.0949859611184105,0.11845297848687777,-0.507227597448442,-0.507227597448442,0.04035988639720712,0.04035988639720712,0.04035988639720712,0.04035988639720712,0.04035988639720712,0.04035988639720712,0.0,0.0,0.0,-0.4668677110512349
119,2022-06-28,-0.5013780398954002,-1.105317943806352,0.11847162168230857,-0.5013780398954002,-0.5013780398954002,-0.018495463997678707,-0.018495463997678707,-0.018495463997678707,-0.018495463997678707,-0.018495463997678707,-0.018495463997678707,0.0,0.0,0.0,-0.5198735038930788
120,2022-06-29,-0.4955284823423582,-1.0989168128541487,0.14228945702968374,-0.4955284823423582,-0.4955284823423582,0.0039589673818242474,0.0039589673818242474,0.0039589673818242474,0.0039589673818242474,0.0039589673818242474,0.0039589673818242474,0.0,0.0,0.0,-0.4915695149605339
121,2022-06-30,-0.48967892478931596,-1.136249718986831,0.09820669406681408,-0.48967892478931596,-0.48967892478931596,-0.030911492048460453,-0.030911492048460453,-0.030911492048460453,-0.030911492048460453,-0.030911492048460453,-0.030911492048460453,0.0,0.0,0.0,-0.5205904168377764
122,2022-07-01,-0.4838293672330749,-1.1313789305043251,0.10838063288238502,-0.4838293672330749,-0.4838293672330749,-0.023438835113221933,-0.023438835113221933,-0.023438835113221933,-0.023438835113221933,-0.023438835113221933,-0.023438835113221933,0.0,0.0,0.0,-0.5072682023462969
123,2022-07-04,-0.4662806945643519,-1.0126480230261372,0.19211016580053975,-0.4662806945643519,-0.4662806945643519,0.04035988639717003,0.04035988639717003,0.04035988639717003,0.04035988639717003,0.04035988639717003,0.04035988639717003,0.0,0.0,0.0,-0.42592080816718186
124,2022-07-05,-0.4604311370081107,-1.0826652156578271,0.13485111770414743,-0.4604311370081107,-0.4604311370081107,-0.018495463997682197,-0.018495463997682197,-0.018495463997682197,-0.018495463997682197,-0.018495463997682197,-0.018495463997682197,0.0,0.0,0.0,-0.47892660100579293
125,2022-07-06,-0.45458157945186967,-1.054895041972753,0.19456663620396045,-0.45458157945186967,-0.45458157945186967,0.003958967381887992,0.003958967381887992,0.003958967381887992,0.003958967381887992,0.003958967381887992,0.003958967381887992,0.0,0.0,0.0,-0.45062261206998167
126,2022-07-07,-0.4487320218956286,-1.1288645110823348,0.1145725830926008,-0.4487320218956286,-0.4487320218956286,-0.03091149204856941,-0.03091149204856941,-0.03091149204856941,-0.03091149204856941,-0.03091149204856941,-0.03091149204856941,0.0,0.0,0.0,-0.479643513944198
127,2022-07-08,-0.44288246433938755,-1.1186927106186562,0.12467773687883163,-0.44288246433938755,-0.44288246433938755,-0.02343883511324361,-0.02343883511324361,-0.02343883511324361,-0.02343883511324361,-0.02343883511324361,-0.02343883511324361,0.0,0.0,0.0,-0.4663212994526312
128,2022-07-11,-0.42533379167066454,-1.0231672932487967,0.2428706239468782,-0.42533379167066454,-0.42533379167066454,0.040359886397246275,0.040359886397246275,0.040359886397246275,0.040359886397246275,0.040359886397246275,0.040359886397246275,0.0,0.0,0.0,-0.38497390527341824
129,2022-07-12,-0.41948423415903996,-1.0614583263431359,0.1604160006640911,-0.41948423415903996,-0.41948423415903996,-0.01849546399768568,-0.01849546399768568,-0.01849546399768568,-0.01849546399768568,-0.01849546399768568,-0.01849546399768568,0.0,0.0,0.0,-0.43797969815672566
130,2022-07-13,-0.41363467664741554,-1.0199187556029747,0.199321057945492,-0.41363467664741554,-0.41363467664741554,0.003958967381766749,0.003958967381766749,0.003958967381766749,0.003958967381766749,0.003958967381766749,0.003958967381766749,0.0,0.0,0.0,-0.4096757092656488
131,2022-07-14,-0.40778511913579096,-1.0863192715279755,0.15715100702927406,-0.40778511913579096,-0.40778511913579096,-0.030911492048416676,-0.030911492048416676,-0.030911492048416676,-0.030911492048416676,-0.030911492048416676,-0.030911492048416676,0.0,0.0,0.0,-0.43869661118420766
132,2022-07-15,-0.40193556162416655,-1.039679651746036,0.1981553213282931,-0.40193556162416655,-0.40193556162416655,-0.02343883511312199,-0.02343883511312199,-0.02343883511312199,-0.02343883511312199,-0.02343883511312199,-0.02343883511312199,0.0,0.0,0.0,-0.42537439673728855
133,2022-07-18,-0.38438688908929325,-0.9704608168843926,0.2416447224243523,-0.38438688908929325,-0.38438688908929325,0.040359886397209194,0.040359886397209194,0.040359886397209194,0.040359886397209194,0.040359886397209194,0.040359886397209194,0.0,0.0,0.0,-0.3440270026920841
134,2022-07-19,-0.3785373315776688,-0.9993239906337059,0.2047987669233733,-0.3785373315776688,-0.3785373315776688,-0.018495463997625056,-0.018495463997625056,-0.018495463997625056,-0.018495463997625056,-0.018495463997625056,-0.018495463997625056,0.0,0.0,0.0,-0.3970327955752938
135,2022-07-20,-0.37268777406604436,-0.935126806695064,0.2466889758337177,-0.37268777406604436,-0.37268777406604436,0.0039589673818304985,0.0039589673818304985,0.0039589673818304985,0.0039589673818304985,0.0039589673818304985,0.0039589673818304985,0.0,0.0,0.0,-0.3687288066842139
136,2022-07-21,-0.36683821652418014,-0.9820141849232138,0.22447369114904686,-0.36683821652418014,-0.36683821652418014,-0.03091149204852564,-0.03091149204852564,-0.03091149204852564,-0.03091149204852564,-0.03091149204852564,-0.03091149204852564,0.0,0.0,0.0,-0.39774970857270575
137,2022-07-22,-0.3609886589823156,-0.9894091117955757,0.23068656866474707,-0.3609886589823156,-0.3609886589823156,-0.02343883511320395,-0.02343883511320395,-0.02343883511320395,-0.02343883511320395,-0.02343883511320395,-0.02343883511320395,0.0,0.0,0.0,-0.3844274940955195
138,2022-07-25,-0.34343998635672285,-0.8921410833264259,0.29306943366491317,-0.34343998635672285,-0.34343998635672285,0.040359886397228,0.040359886397228,0.040359886397228,0.040359886397228,0.040359886397228,0.040359886397228,0.0,0.0,0.0,-0.30308009995949486
139,2022-07-26,-0.3375904288148586,-0.9682146503988394,0.2888498630302242,-0.3375904288148586,-0.3375904288148586,-0.018495463997628542,-0.018495463997628542,-0.018495463997628542,-0.018495463997628542,-0.018495463997628542,-0.018495463997628542,0.0,0.0,0.0,-0.35608589281248715
140,2022-07-27,-0.33174087127299434,-0.9460374201371082,0.25782200008162653,-0.33174087127299434,-0.33174087127299434,0.003958967381844111,0.003958967381844111,0.003958967381844111,0.003958967381844111,0.003958967381844111,0.003958967381844111,0.0,0.0,0.0,-0.32778190389115025
141,2022-07-28,-0.32589131373112984,-0.9160140521983041,0.26917174068823163,-0.32589131373112984,-0.32589131373112984,-0.0309114920486346,-0.0309114920486346,-0.0309114920486346,-0.0309114920486346,-0.0309114920486346,-0.0309114920486346,0.0,0.0,0.0,-0.3568028057797644
142,2022-07-29,-0.32004175618926534,-0.976969165262037,0.2533551054257333,-0.32004175618926534,-0.32004175618926534,-0.023438835113082344,-0.023438835113082344,-0.023438835113082344,-0.023438835113082344,-0.023438835113082344,-0.023438835113082344,0.0,0.0,0.0,-0.3434805913023477
143,2022-08-01,-0.30249308347524506,-0.9019976720563714,0.32247294409324634,-0.30249308347524506,-0.30249308347524506,0.0403598863971909,0.0403598863971909,0.0403598863971909,0.0403598863971909,0.0403598863971909,0.0403598863971909,0.0,0.0,0.0,-0.26213319707805416
144,2022-08-02,-0.29664352590390486,-0.9992616370260814,0.2925985625344028,-0.29664352590390486,-0.29664352590390486,-0.01849546399763203,-0.01849546399763203,-0.01849546399763203,-0.01849546399763203,-0.01849546399763203,-0.01849546399763203,0.0,0.0,0.0,-0.3151389899015369
145,2022-08-03,-0.2907939683325648,-0.9371333849519614,0.35657902544563835,-0.2907939683325648,-0.2907939683325648,0.003958967381907857,0.003958967381907857,0.003958967381907857,0.003958967381907857,0.003958967381907857,0.003958967381907857,0.0,0.0,0.0,-0.28683500095065695
146,2022-08-04,-0.2849444107612246,-0.9655055394305359,0.24684824948787829,-0.2849444107612246,-0.2849444107612246,-0.03091149204848186,-0.03091149204848186,-0.03091149204848186,-0.03091149204848186,-0.03091149204848186,-0.03091149204848186,0.0,0.0,0.0,-0.3158559028097065
147,2022-08-05,-0.2790948531898846,-0.9178505279531933,0.3027675418418867,-0.2790948531898846,-0.2790948531898846,-0.02343883511339058,-0.02343883511339058,-0.02343883511339058,-0.02343883511339058,-0.02343883511339058,-0.02343883511339058,0.0,0.0,0.0,-0.30253368830327515
148,2022-08-08,-0.2615461804758641,-0.8669589117277391,0.3918836509737244,-0.2615461804758641,-0.2615461804758641,0.040359886397153814,0.040359886397153814,0.040359886397153814,0.040359886397153814,0.040359886397153814,0.040359886397153814,0.0,0.0,0.0,-0.22118629407871027
149,2022-08-09,-0.2556966229045241,-0.9482812451351175,0.2857862188213752,-0.2556966229045241,-0.2556966229045241,-0.018495463997671338,-0.018495463997671338,-0.018495463997671338,-0.018495463997671338,-0.018495463997671338,-0.018495463997671338,0.0,0.0,0.0,-0.27419208690219543
150,2022-08-10,-0.24984706533318413,-0.8633733399782711,0.3722886885112931,-0.24984706533318413,-0.24984706533318413,0.0039589673818791115,0.0039589673818791115,0.0039589673818791115,0.0039589673818791115,0.0039589673818791115,0.0039589673818791115,0.0,0.0,0.0,-0.245888097951305
151,2022-08-11,-0.24399750776403906,-0.8671756445540089,0.3542524512051723,-0.24399750776403906,-0.24399750776403906,-0.03091149204859082,-0.03091149204859082,-0.03091149204859082,-0.03091149204859082,-0.03091149204859082,-0.03091149204859082,0.0,0.0,0.0,-0.2749089998126299
152,2022-08-12,-0.23814795019489396,-0.8722559856249448,0.36441350364954317,-0.23814795019489396,-0.23814795019489396,-0.023438835113329264,-0.023438835113329264,-0.023438835113329264,-0.023438835113329264,-0.023438835113329264,-0.023438835113329264,0.0,0.0,0.0,-0.2615867853082232
153,2022-08-15,-0.22059927748745847,-0.7592316489200401,0.41962132324584717,-0.22059927748745847,-0.22059927748745847,0.04035988639717262,0.04035988639717262,0.04035988639717262,0.04035988639717262,0.04035988639717262,0.04035988639717262,0.0,0.0,0.0,-0.18023939109028586
154,2022-08-16,-0.21474971991831365,-0.8680643354243058,0.3455546575748657,-0.21474971991831365,-0.21474971991831365,-0.018495463997639003,-0.018495463997639003,-0.018495463997639003,-0.018495463997639003,-0.018495463997639003,-0.018495463997639003,0.0,0.0,0.0,-0.23324518391595267
155,2022-08-17,-0.20890016234916856,-0.8465536856941966,0.3990851762387354,-0.20890016234916856,-0.20890016234916856,0.003958967381850366,0.003958967381850366,0.003958967381850366,0.003958967381850366,0.003958967381850366,0.003958967381850366,0.0,0.0,0.0,-0.2049411949673182
156,2022-08-18,-0.20305060478002324,-0.831518987923599,0.4119307536709648,-0.20305060478002324,-0.20305060478002324,-0.030911492048525432,-0.030911492048525432,-0.030911492048525432,-0.030911492048525432,-0.030911492048525432,-0.030911492048525432,0.0,0.0,0.0,-0.23396209682854868
157,2022-08-19,-0.19720104721087814,-0.8540222090618403,0.43807232788412875,-0.19720104721087814,-0.19720104721087814,-0.023438835113350924,-0.023438835113350924,-0.023438835113350924,-0.023438835113350924,-0.023438835113350924,-0.023438835113350924,0.0,0.0,0.0,-0.22063988232422907
158,2022-08-22,-0.17965237449890503,-0.759552408254679,0.5022620051898361,-0.17965237449890503,-0.17965237449890503,0.04035988639722092,0.04035988639722092,0.04035988639722092,0.04035988639722092,0.04035988639722092,0.04035988639722092,0.0,0.0,0.0,-0.1392924881016841
159,2022-08-23,-0.1738028169282476,-0.797075494155042,0.4218327522198435,-0.1738028169282476,-0.1738028169282476,-0.018495463997614196,-0.018495463997614196,-0.018495463997614196,-0.018495463997614196,-0.018495463997614196,-0.018495463997614196,0.0,0.0,0.0,-0.1922982809258618
160,2022-08-24,-0.16795325935758987,-0.7784806772480917,0.4162892246189795,-0.16795325935758987,-0.16795325935758987,0.003958967381821619,0.003958967381821619,0.003958967381821619,0.003958967381821619,0.003958967381821619,0.003958967381821619,0.0,0.0,0.0,-0.16399429197576826
161,2022-08-25,-0.16210370178693218,-0.8108841528561113,0.42349830391792176,-0.16210370178693218,-0.16210370178693218,-0.030911492048634394,-0.030911492048634394,-0.030911492048634394,-0.030911492048634394,-0.030911492048634394,-0.030911492048634394,0.0,0.0,0.0,-0.19301519383556656
162,2022-08-26,-0.15625414421627445,-0.8305973564736827,0.3907776066563882,-0.15625414421627445,-0.15625414421627445,-0.023438835113229316,-0.023438835113229316,-0.023438835113229316,-0.023438835113229316,-0.023438835113229316,-0.023438835113229316,0.0,0.0,0.0,-0.17969297932950376
163,2022-08-29,-0.1387054715043016,-0.6854208480326701,0.5425284083505857,-0.1387054715043016,-0.1387054715043016,0.04035988639723972,0.04035988639723972,0.04035988639723972,0.04035988639723972,0.04035988639723972,0.04035988639723972,0.0,0.0,0.0,-0.09834558510706187
164,2022-08-30,-0.1328559139336439,-0.7373854588673943,0.44537573789890395,-0.1328559139336439,-0.1328559139336439,-0.018495463997617683,-0.018495463997617683,-0.018495463997617683,-0.018495463997617683,-0.018495463997617683,-0.018495463997617683,0.0,0.0,0.0,-0.15135137793126158
165,2022-08-31,-0.127006356360908,-0.7210968445157142,0.4403273029016723,-0.127006356360908,-0.127006356360908,0.003958967381885367,0.003958967381885367,0.003958967381885367,0.003958967381885367,0.003958967381885367,0.003958967381885367,0.0,0.0,0.0,-0.12304738897902265
166,2022-09-01,-0.12115679878817188,-0.7922919401581036,0.45078242364524174,-0.12115679878817188,-0.12115679878817188,-0.030911492048481655,-0.030911492048481655,-0.030911492048481655,-0.030911492048481655,-0.030911492048481655,-0.030911492048481655,0.0,0.0,0.0,-0.15206829083665355
167,2022-09-02,-0.11530724121543574,-0.7663925623341742,0.47179089597556945,-0.11530724121543574,-0.11530724121543574,-0.023438835113107702,-0.023438835113107702,-0.023438835113107702,-0.023438835113107702,-0.023438835113107702,-0.023438835113107702,0.0,0.0,0.0,-0.13874607632854344
168,2022-09-05,-0.09775856849722732,-0.6459828430105076,0.4967928056722478,-0.09775856849722732,-0.09775856849722732,0.040359886397202636,0.040359886397202636,0.040359886397202636,0.040359886397202636,0.040359886397202636,0.040359886397202636,0.0,0.0,0.0,-0.05739868210002468
169,2022-09-06,-0.09190901092449118,-0.6849854833802631,0.49385224160675895,-0.09190901092449118,-0.09190901092449118,-0.018495463997656995,-0.018495463997656995,-0.018495463997656995,-0.018495463997656995,-0.018495463997656995,-0.018495463997656995,0.0,0.0,0.0,-0.11040447492214817
170,2022-09-07,-0.08605945335175529,-0.7098008666823352,0.5749392981030964,-0.08605945335175529,-0.08605945335175529,0.003958967381764126,0.003958967381764126,0.003958967381764126,0.003958967381764126,0.003958967381764126,0.003958967381764126,0.0,0.0,0.0,-0.08210048596999116
171,2022-09-08,-0.08020989577901941,-0.7293549661633161,0.4771316765933753,-0.08020989577901941,-0.08020989577901941,-0.030911492048416273,-0.030911492048416273,-0.030911492048416273,-0.030911492048416273,-0.030911492048416273,-0.030911492048416273,0.0,0.0,0.0,-0.11112138782743568
172,2022-09-09,-0.07436033821812052,-0.6932446958673771,0.5478933723506403,-0.07436033821812052,-0.07436033821812052,-0.023438835113272653,-0.023438835113272653,-0.023438835113272653,-0.023438835113272653,-0.023438835113272653,-0.023438835113272653,0.0,0.0,0.0,-0.09779917333139318
173,2022-09-13,-0.05096210797452468,-0.6805729677477456,0.5644619824191631,-0.05096210797452468,-0.05096210797452468,-0.0184954639976963,-0.0184954639976963,-0.0184954639976963,-0.0184954639976963,-0.0184954639976963,-0.0184954639976963,0.0,0.0,0.0,-0.06945757197222098
174,2022-09-14,-0.045112550413625795,-0.6428213762303218,0.5844329717978831,-0.045112550413625795,-0.045112550413625795,0.003958967381870232,0.003958967381870232,0.003958967381870232,0.003958967381870232,0.003958967381870232,0.003958967381870232,0.0,0.0,0.0,-0.041153583031755564
175,2022-09-15,-0.0392629928527269,-0.6767968286445716,0.5600216111888345,-0.0392629928527269,-0.0392629928527269,-0.030911492048394388,-0.030911492048394388,-0.030911492048394388,-0.030911492048394388,-0.030911492048394388,-0.030911492048394388,0.0,0.0,0.0,-0.07017448490112128
176,2022-09-16,-0.033413435291828004,-0.6927971373914417,0.5662934805777433,-0.033413435291828004,-0.033413435291828004,-0.023438835113151035,-0.023438835113151035,-0.023438835113151035,-0.023438835113151035,-0.023438835113151035,-0.023438835113151035,0.0,0.0,0.0,-0.05685227040497904
177,2022-09-19,-0.01586476260913107,-0.5734935503093137,0.6152928096327795,-0.01586476260913107,-0.01586476260913107,0.040359886397269736,0.040359886397269736,0.040359886397269736,0.040359886397269736,0.040359886397269736,0.040359886397269736,0.0,0.0,0.0,0.024495123788138666
178,2022-09-20,-0.010015205048231916,-0.6378805881187456,0.5623404296276858,-0.010015205048231916,-0.010015205048231916,-0.018495463997663966,-0.018495463997663966,-0.018495463997663966,-0.018495463997663966,-0.018495463997663966,-0.018495463997663966,0.0,0.0,0.0,-0.02851066904589588
179,2022-09-21,-0.0041656474542758,-0.6571995187760379,0.6245996271116313,-0.0041656474542758,-0.0041656474542758,0.003958967381841487,0.003958967381841487,0.003958967381841487,0.003958967381841487,0.003958967381841487,0.003958967381841487,0.0,0.0,0.0,-0.00020668007243431277
180,2022-09-22,0.0016839101396800577,-0.644604103451428,0.5678110087227577,0.0016839101396800577,0.0016839101396800577,-0.030911492048503342,-0.030911492048503342,-0.030911492048503342,-0.030911492048503342,-0.030911492048503342,-0.030911492048503342,0.0,0.0,0.0,-0.029227581908823283
181,2022-09-23,0.007533467733636174,-0.6004255845314638,0.6247254292465876,0.007533467733636174,0.007533467733636174,-0.023438835113172702,-0.023438835113172702,-0.023438835113172702,-0.023438835113172702,-0.023438835113172702,-0.023438835113172702,0.0,0.0,0.0,-0.015905367379536527
182,2022-09-26,0.025082140515504524,-0.5795951080396222,0.6452432143335088,0.025082140515504524,0.025082140515504524,0.04035988639726058,0.04035988639726058,0.04035988639726058,0.04035988639726058,0.04035988639726058,0.04035988639726058,0.0,0.0,0.0,0.0654420269127651
183,2022-09-27,0.03093169810946064,-0.5571502457993845,0.5813298315426217,0.03093169810946064,0.03093169810946064,-0.018495463997703274,-0.018495463997703274,-0.018495463997703274,-0.018495463997703274,-0.018495463997703274,-0.018495463997703274,0.0,0.0,0.0,0.012436234111757365
184,2022-09-28,0.036781255703416754,-0.5379011931218202,0.6913235925805546,0.036781255703416754,0.036781255703416754,0.003958967381905233,0.003958967381905233,0.003958967381905233,0.003958967381905233,0.003958967381905233,0.003958967381905233,0.0,0.0,0.0,0.040740223085321985
185,2022-09-29,0.04263081329737287,-0.5827719229665093,0.626470074499761,0.04263081329737287,0.04263081329737287,-0.030911492048481457,-0.030911492048481457,-0.030911492048481457,-0.030911492048481457,-0.030911492048481457,-0.030911492048481457,0.0,0.0,0.0,0.011719321248891416
186,2022-09-30,0.04848037089132899,-0.597810167661469,0.6609976782084823,0.04848037089132899,0.04848037089132899,-0.023438835113254675,-0.023438835113254675,-0.023438835113254675,-0.023438835113254675,-0.023438835113254675,-0.023438835113254675,0.0,0.0,0.0,0.025041535778074317
187,2022-10-10,0.1069759468308899,-0.46986896972936515,0.7577785420110731,0.1069759468308899,0.1069759468308899,0.040359886397214356,0.040359886397214356,0.040359886397214356,0.040359886397214356,0.040359886397214356,0.040359886397214356,0.0,0.0,0.0,0.14733583322810426
188,2022-10-11,0.11282550442484601,-0.5418921103592221,0.7071116887088439,0.11282550442484601,0.11282550442484601,-0.018495463997646136,-0.018495463997646136,-0.018495463997646136,-0.018495463997646136,-0.018495463997646136,-0.018495463997646136,0.0,0.0,0.0,0.09433004042719988
189,2022-10-12,0.11867506201880212,-0.4983549481019029,0.744675718796408,0.11867506201880212,0.11867506201880212,0.0039589673817976056,0.0039589673817976056,0.0039589673817976056,0.0039589673817976056,0.0039589673817976056,0.0039589673817976056,0.0,0.0,0.0,0.12263402940059973
190,2022-10-13,0.12452461961275825,-0.5277686246263598,0.7381308472812624,0.12452461961275825,0.12452461961275825,-0.03091149204843768,-0.03091149204843768,-0.03091149204843768,-0.03091149204843768,-0.03091149204843768,-0.03091149204843768,0.0,0.0,0.0,0.09361312756432057
191,2022-10-14,0.1303741772067141,-0.5067815635545161,0.7207156263258201,0.1303741772067141,0.1303741772067141,-0.023438835113154723,-0.023438835113154723,-0.023438835113154723,-0.023438835113154723,-0.023438835113154723,-0.023438835113154723,0.0,0.0,0.0,0.10693534209355937
192,2022-10-17,0.14792284998858246,-0.4336439719396653,0.8116536032693672,0.14792284998858246,0.14792284998858246,0.040359886397177275,0.040359886397177275,0.040359886397177275,0.040359886397177275,0.040359886397177275,0.040359886397177275,0.0,0.0,0.0,0.18828273638575974
193,2022-10-18,0.15377240758253857,-0.46938033750874486,0.7254826946266403,0.15377240758253857,0.15377240758253857,-0.018495463997649626,-0.018495463997649626,-0.018495463997649626,-0.018495463997649626,-0.018495463997649626,-0.018495463997649626,0.0,0.0,0.0,0.13527694358488895
194,2022-10-19,0.15962196517649468,-0.508876140678645,0.7807578958584352,0.15962196517649468,0.15962196517649468,0.003958967381768857,0.003958967381768857,0.003958967381768857,0.003958967381768857,0.003958967381768857,0.003958967381768857,0.0,0.0,0.0,0.16358093255826353
195,2022-10-20,0.1654715227704508,-0.4865362238616267,0.6821392589558227,0.1654715227704508,0.1654715227704508,-0.03091149204854664,-0.03091149204854664,-0.03091149204854664,-0.03091149204854664,-0.03091149204854664,-0.03091149204854664,0.0,0.0,0.0,0.13456003072190414
196,2022-10-21,0.17132108036440666,-0.4855318142168486,0.7340553746587989,0.17132108036440666,0.17132108036440666,-0.023438835113176393,-0.023438835113176393,-0.023438835113176393,-0.023438835113176393,-0.023438835113176393,-0.023438835113176393,0.0,0.0,0.0,0.14788224525123025
197,2022-10-24,0.18886975314627502,-0.3883892981128247,0.8749136209553188,0.18886975314627502,0.18886975314627502,0.04035988639719608,0.04035988639719608,0.04035988639719608,0.04035988639719608,0.04035988639719608,0.04035988639719608,0.0,0.0,0.0,0.2292296395434711
198,2022-10-25,0.19471931074023113,-0.43641036520326965,0.7963459449469914,0.19471931074023113,0.19471931074023113,-0.01849546399768893,-0.01849546399768893,-0.01849546399768893,-0.01849546399768893,-0.01849546399768893,-0.01849546399768893,0.0,0.0,0.0,0.1762238467425422
199,2022-10-26,0.20056886833418724,-0.36489288065739617,0.8178110245737326,0.20056886833418724,0.20056886833418724,0.003958967381832609,0.003958967381832609,0.003958967381832609,0.003958967381832609,0.003958967381832609,0.003958967381832609,0.0,0.0,0.0,0.20452783571601985
200,2022-10-27,0.20641842592814336,-0.46873648651223715,0.7369844979865109,0.20641842592814336,0.20641842592814336,-0.030911492048481252,-0.030911492048481252,-0.030911492048481252,-0.030911492048481252,-0.030911492048481252,-0.030911492048481252,0.0,0.0,0.0,0.1755069338796621
